main/aqi,components/co,components/no,components/no2,components/o3,components/so2,components/pm2_5,components/pm10,components/nh3,dt
2,201.94,0.02,0.11,70.81,0.11,1.63,2.52,0.09,1683025200
2,201.94,0.02,0.12,71.53,0.11,1.6,2.26,0.1,1683028800
2,201.94,0.01,0.15,70.81,0.11,1.63,2.11,0.11,1683032400
2,200.27,0.01,0.19,67.23,0.12,1.74,2.02,0.11,1683036000
2,198.6,0,0.24,63.66,0.13,1.7,1.87,0.11,1683039600
2,198.6,0,0.29,60.8,0.12,1.41,1.55,0.11,1683043200
1,198.6,0,0.35,56.51,0.12,1.09,1.19,0.11,1683046800
1,198.6,0,0.4,55.07,0.13,0.96,1.08,0.1,1683050400
1,200.27,0,0.42,56.51,0.14,1.01,1.22,0.09,1683054000
1,200.27,0,0.46,54.36,0.18,1.22,1.55,0.08,1683057600
1,200.27,0,0.57,49.35,0.26,1.72,2.27,0.08,1683061200
1,200.27,0,0.72,46.49,0.28,2.2,3.05,0.07,1683064800
1,201.94,0,0.82,45.78,0.25,2.73,4,0.07,1683068400
1,205.28,0,0.85,45.78,0.19,3.71,5.79,0.09,1683072000
1,208.62,0,0.68,50.78,0.14,4.42,7.41,0.12,1683075600
1,208.62,0,0.56,55.79,0.13,4.41,7.87,0.12,1683079200
1,210.29,0.02,0.5,59.37,0.15,4.54,8.05,0.11,1683082800
2,216.96,0.03,0.36,64.37,0.16,4.97,8.31,0.14,1683086400
2,226.97,0.03,0.21,69.38,0.14,5.56,8.51,0.2,1683090000
2,233.65,0.03,0.18,77.25,0.17,5.52,8.52,0.24,1683093600
2,230.31,0.03,0.21,94.41,0.28,4.73,10.34,0.22,1683097200
3,226.97,0.03,0.21,100.14,0.35,5,14.34,0.21,1683100800
3,230.31,0.03,0.2,100.14,0.38,5.65,18.59,0.21,1683104400
2,230.31,0.02,0.22,98.71,0.39,6.45,23.48,0.21,1683108000
3,230.31,0.01,0.25,101.57,0.38,7.59,31.13,0.2,1683111600
3,226.97,0.01,0.27,104.43,0.36,8.55,38.14,0.17,1683115200
3,223.64,0.01,0.32,108.72,0.32,9.13,40.81,0.14,1683118800
3,216.96,0.01,0.39,107.29,0.27,8.11,32.11,0.13,1683122400
3,211.95,0,0.4,105.86,0.23,6.62,24.09,0.14,1683126000
3,211.95,0,0.4,105.86,0.22,6.46,23,0.15,1683129600
3,213.62,0,0.4,103,0.21,6.46,22.3,0.17,1683133200
3,213.62,0,0.4,101.57,0.19,6.21,20.54,0.18,1683136800
3,211.95,0,0.39,100.14,0.18,5.74,17.28,0.16,1683140400
2,213.62,0,0.37,97.27,0.18,5.48,13.99,0.14,1683144000
2,213.62,0,0.34,95.84,0.25,5.03,9.87,0.11,1683147600
3,213.62,0,0.33,101.57,0.34,3.64,5.45,0.08,1683151200
2,211.95,0,0.33,95.84,0.27,2.88,4.06,0.11,1683154800
2,211.95,0,0.31,91.55,0.2,2.69,4.15,0.15,1683158400
2,213.62,0,0.29,91.55,0.16,3.07,5.41,0.17,1683162000
2,220.3,0,0.29,91.55,0.13,3.68,6.82,0.16,1683165600
2,223.64,0.01,0.3,90.84,0.12,4.43,8.51,0.13,1683169200
2,223.64,0.02,0.27,87.98,0.12,5.76,12.86,0.11,1683172800
2,226.97,0.02,0.23,85.83,0.13,7.63,21.6,0.12,1683176400
2,226.97,0.03,0.23,86.55,0.18,9.87,34.09,0.14,1683180000
2,220.3,0.02,0.2,94.41,0.24,8.59,30.72,0.1,1683183600
3,220.3,0.02,0.18,100.14,0.29,6.21,21.58,0.07,1683187200
3,220.3,0.02,0.17,104.43,0.39,6.1,20.19,0.07,1683190800
3,223.64,0.02,0.19,107.29,0.48,6.81,20.43,0.08,1683194400
3,223.64,0.01,0.21,108.72,0.53,7.89,21.98,0.1,1683198000
3,223.64,0.01,0.22,108.72,0.54,9.56,25.63,0.12,1683201600
3,226.97,0.01,0.29,107.29,0.54,11.33,30.19,0.14,1683205200
3,230.31,0,0.36,103,0.47,10.28,26.12,0.15,1683208800
3,233.65,0,0.39,100.14,0.41,8.43,19.37,0.16,1683212400
2,233.65,0,0.41,94.41,0.37,7.43,15.93,0.17,1683216000
2,230.31,0,0.42,87.98,0.32,7.53,16.04,0.19,1683219600
2,226.97,0,0.42,83.68,0.29,9.13,23.11,0.21,1683223200
2,226.97,0,0.41,81.54,0.27,13.24,42.35,0.22,1683226800
3,223.64,0,0.39,80.11,0.24,17.69,63.8,0.22,1683230400
3,223.64,0,0.36,75.1,0.21,20.44,77.27,0.22,1683234000
3,220.3,0,0.33,69.38,0.19,21.86,82.4,0.23,1683237600
3,216.96,0,0.33,65.8,0.18,23.17,86.51,0.23,1683241200
4,213.62,0,0.31,64.37,0.18,26.28,102.66,0.23,1683244800
4,213.62,0,0.29,62.94,0.16,30.52,119.01,0.23,1683248400
4,213.62,0,0.33,59.37,0.14,33.63,123.99,0.22,1683252000
4,213.62,0.02,0.38,55.07,0.13,35.21,125.56,0.22,1683255600
4,211.95,0.08,0.4,49.35,0.13,35.87,129.95,0.24,1683259200
4,208.62,0.09,0.35,45.78,0.14,36.99,145.05,0.25,1683262800
4,206.95,0.07,0.23,46.49,0.15,39.24,177.1,0.24,1683266400
5,213.62,0.04,0.17,81.54,0.18,44.8,232.94,0.17,1683270000
5,216.96,0.03,0.17,91.55,0.16,39.41,268.53,0.12,1683273600
5,216.96,0.03,0.16,92.98,0.15,50.35,404.26,0.12,1683277200
5,213.62,0.03,0.15,94.41,0.13,65.9,498.04,0.1,1683280800
5,211.95,0.03,0.15,98.71,0.13,73.51,516.83,0.09,1683284400
5,211.95,0.03,0.17,101.57,0.12,66.11,449.82,0.08,1683288000
5,211.95,0.03,0.28,97.27,0.13,58.61,371.54,0.13,1683291600
5,211.95,0.02,0.41,87.98,0.15,54.01,318.52,0.18,1683295200
5,211.95,0,0.43,81.54,0.16,51.6,288.18,0.21,1683298800
5,211.95,0,0.43,76.53,0.16,50,266.08,0.22,1683302400
5,211.95,0,0.49,70.81,0.16,48.25,234.53,0.24,1683306000
4,213.62,0,0.51,71.53,0.14,44.25,183.96,0.26,1683309600
4,216.96,0,0.35,89.41,0.27,29.46,117.03,0.2,1683313200
3,213.62,0,0.4,86.55,0.67,22.22,75.33,0.15,1683316800
3,211.95,0,0.34,85.12,0.59,17.05,50.6,0.12,1683320400
2,211.95,0,0.3,81.54,0.36,14.3,38.07,0.13,1683324000
2,210.29,0,0.28,74.39,0.2,13.06,32.64,0.14,1683327600
2,206.95,0,0.27,67.23,0.12,11.98,29.46,0.13,1683331200
2,205.28,0,0.25,61.51,0.08,10.8,26.19,0.12,1683334800
2,201.94,0,0.26,59.37,0.06,9.42,22.02,0.12,1683338400
2,201.94,0.01,0.29,62.94,0.07,7.96,17.76,0.12,1683342000
2,203.61,0.03,0.28,75.1,0.14,6.79,14.62,0.1,1683345600
2,203.61,0.04,0.25,79.39,0.17,6.44,13.63,0.11,1683349200
2,203.61,0.03,0.18,83.68,0.15,5.99,12.78,0.11,1683352800
3,210.29,0.03,0.16,103,0.13,5.87,24.28,0.07,1683356400
3,210.29,0.03,0.15,103,0.15,10.27,51.26,0.07,1683360000
3,210.29,0.03,0.15,101.57,0.17,10.75,52.21,0.07,1683363600
3,208.62,0.03,0.16,101.57,0.18,9.54,43.56,0.06,1683367200
3,206.95,0.03,0.16,101.57,0.17,7.76,32.46,0.06,1683370800
3,206.95,0.02,0.16,101.57,0.15,5.95,22.74,0.05,1683374400
3,206.95,0.02,0.19,100.14,0.13,3.89,12.99,0.05,1683378000
2,206.95,0.02,0.21,97.27,0.11,2.29,6.16,0.05,1683381600
2,205.28,0.01,0.22,92.98,0.12,1.86,4.17,0.07,1683385200
2,203.61,0,0.23,85.83,0.11,1.95,4.01,0.11,1683388800
2,201.94,0,0.23,77.25,0.1,2.07,3.97,0.16,1683392400
2,201.94,0,0.23,70.1,0.08,2.17,3.93,0.17,1683396000
2,200.27,0,0.22,61.51,0.06,2.22,3.86,0.18,1683399600
1,196.93,0,0.22,49.35,0.04,2.26,3.79,0.21,1683403200
1,193.6,0,0.21,38.62,0.03,2.28,3.72,0.21,1683406800
1,190.26,0,0.21,33.26,0.03,2.29,3.6,0.18,1683410400
1,188.59,0,0.2,32.19,0.02,2.28,3.38,0.13,1683414000
1,191.93,0,0.19,34.69,0.02,2.81,4.08,0.09,1683417600
1,203.61,0,0.35,45.42,0.11,2.77,3.75,0.07,1683421200
1,211.95,0,0.93,49.35,0.41,1.6,1.81,0.05,1683424800
1,213.62,0.04,1.27,53.64,0.57,1.06,1.09,0.03,1683428400
1,213.62,0.07,1.18,56.51,0.6,0.77,0.78,0.02,1683432000
1,210.29,0.09,1.02,55.79,0.58,0.64,0.65,0.02,1683435600
1,208.62,0.07,0.72,55.79,0.54,0.56,0.56,0.02,1683439200
2,210.29,0.04,0.39,62.23,0.48,0.5,0.51,0.01,1683442800
2,210.29,0.02,0.2,69.38,0.4,0.5,0.5,0.02,1683446400
2,208.62,0.02,0.12,76.53,0.34,0.5,0.51,0.02,1683450000
2,206.95,0.01,0.1,83.68,0.31,0.5,0.51,0.02,1683453600
2,206.95,0.01,0.11,87.98,0.32,0.5,0.51,0.03,1683457200
2,206.95,0.01,0.13,89.41,0.4,0.5,0.51,0.03,1683460800
2,206.95,0.01,0.15,90.84,0.5,0.5,0.51,0.03,1683464400
2,208.62,0,0.17,90.84,0.54,0.5,0.52,0.04,1683468000
2,208.62,0,0.19,90.12,0.57,0.57,0.59,0.05,1683471600
2,210.29,0,0.22,88.69,0.69,0.66,0.68,0.07,1683475200
2,210.29,0,0.29,85.83,0.87,0.84,0.87,0.1,1683478800
2,208.62,0,0.36,85.83,1.04,1.11,1.15,0.13,1683482400
2,210.29,0,0.43,89.41,1.19,1.32,1.38,0.14,1683486000
2,210.29,0,0.44,92.98,1.22,1.35,1.42,0.15,1683489600
2,211.95,0,0.39,90.12,1.01,1.13,1.19,0.16,1683493200
2,213.62,0,0.35,85.12,0.76,0.77,0.82,0.18,1683496800
2,213.62,0,0.39,81.54,0.75,0.5,0.54,0.19,1683500400
2,216.96,0,0.53,81.54,1.22,0.5,0.55,0.21,1683504000
2,216.96,0,0.65,81.54,1.67,0.5,0.53,0.2,1683507600
2,216.96,0,0.71,81.54,1.65,0.5,0.52,0.17,1683511200
2,220.3,0,0.67,80.82,1.31,0.5,0.51,0.16,1683514800
2,220.3,0.01,0.46,81.54,0.81,0.5,0.51,0.14,1683518400
2,216.96,0.01,0.32,81.54,0.57,0.5,0.51,0.15,1683522000
2,216.96,0.01,0.26,80.82,0.53,0.5,0.51,0.17,1683525600
2,216.96,0.02,0.25,80.82,0.58,0.5,0.52,0.21,1683529200
2,216.96,0.02,0.26,81.54,0.72,0.5,0.52,0.25,1683532800
2,213.62,0.02,0.26,81.54,0.92,0.5,0.53,0.28,1683536400
2,213.62,0.04,0.2,83.68,1.06,0.55,0.58,0.27,1683540000
2,213.62,0.03,0.17,85.83,1.12,0.56,0.59,0.23,1683543600
2,213.62,0.03,0.18,87.26,1.27,0.6,0.63,0.21,1683547200
2,213.62,0.02,0.21,88.69,1.39,0.66,0.69,0.18,1683550800
2,213.62,0.01,0.24,90.84,1.36,0.64,0.67,0.17,1683554400
2,211.95,0.01,0.28,90.84,1.19,0.55,0.58,0.17,1683558000
2,211.95,0,0.32,90.84,1,0.5,0.52,0.19,1683561600
2,210.29,0,0.36,89.41,0.91,0.5,0.53,0.2,1683565200
2,210.29,0,0.42,87.98,0.92,0.5,0.53,0.21,1683568800
2,210.29,0,0.48,85.83,1,0.53,0.56,0.23,1683572400
2,211.95,0,0.5,85.12,1.03,0.58,0.61,0.25,1683576000
2,213.62,0,0.44,85.83,0.89,0.64,0.67,0.27,1683579600
2,216.96,0,0.39,87.26,0.76,0.7,0.73,0.28,1683583200
2,216.96,0,0.36,87.98,0.7,0.76,0.79,0.28,1683586800
2,216.96,0,0.35,88.69,0.69,0.83,0.86,0.29,1683590400
2,216.96,0,0.35,90.12,0.71,0.92,0.95,0.29,1683594000
2,216.96,0,0.39,90.84,0.75,0.95,0.98,0.26,1683597600
2,216.96,0,0.45,91.55,0.77,0.98,1,0.22,1683601200
2,220.3,0.01,0.56,92.98,1.04,1.1,1.14,0.22,1683604800
2,220.3,0.02,0.64,91.55,1.33,1.2,1.25,0.26,1683608400
2,220.3,0.05,0.62,87.98,1.4,1.19,1.25,0.3,1683612000
2,216.96,0.08,0.57,84.4,1.56,1.17,1.24,0.3,1683615600
2,216.96,0.09,0.57,82.25,1.89,1.25,1.32,0.28,1683619200
2,216.96,0.08,0.55,82.97,2.26,1.49,1.57,0.25,1683622800
2,220.3,0.06,0.54,85.12,2.59,1.82,1.93,0.21,1683626400
2,220.3,0.04,0.56,87.26,2.77,2.16,2.28,0.16,1683630000
2,220.3,0.03,0.6,89.41,2.8,2.52,2.69,0.1,1683633600
2,223.64,0.02,0.72,91.55,3.07,2.99,3.32,0.04,1683637200
2,223.64,0.01,0.82,91.55,3.28,3.41,3.91,0,1683640800
2,220.3,0,0.73,90.12,2.77,3.22,3.69,0.01,1683644400
2,216.96,0,0.61,86.55,1.8,2.32,2.7,0.08,1683648000
2,213.62,0,0.62,84.4,1.4,1.76,2.08,0.12,1683651600
2,216.96,0,0.71,84.4,1.4,1.73,1.97,0.12,1683655200
2,220.3,0,0.84,86.55,1.51,1.98,2.18,0.09,1683658800
2,220.3,0,0.92,88.69,1.56,2.3,2.52,0.06,1683662400
2,220.3,0,0.8,89.41,1.34,2.47,2.8,0.06,1683666000
2,226.97,0,0.64,88.69,1,2.5,2.86,0.08,1683669600
2,240.33,0,0.57,86.55,0.78,2.71,2.98,0.1,1683673200
2,260.35,0,0.58,83.68,0.75,3.26,3.44,0.09,1683676800
2,280.38,0,0.65,81.54,0.85,4.07,4.23,0.1,1683680400
2,293.73,0,0.76,80.11,1.03,4.93,5.11,0.13,1683684000
2,310.42,0.04,0.84,79.39,1.24,5.81,6,0.17,1683687600
2,323.77,0.09,0.76,80.82,1.51,6.56,6.74,0.21,1683691200
2,343.8,0.11,0.65,84.4,1.73,7.71,7.86,0.27,1683694800
2,363.83,0.09,0.48,88.69,1.8,9,9.15,0.39,1683698400
2,383.85,0.07,0.38,95.84,1.68,10.18,10.33,0.53,1683702000
3,400.54,0.07,0.37,103,1.55,10.77,10.92,0.66,1683705600
3,407.22,0.07,0.41,105.86,1.39,10.82,10.96,0.74,1683709200
3,393.87,0.07,0.42,107.29,1.09,10.19,10.32,0.77,1683712800
3,370.5,0.07,0.43,108.72,0.8,9.61,9.76,0.82,1683716400
3,363.83,0.07,0.48,110.15,0.67,9.52,9.75,0.91,1683720000
3,367.16,0.06,0.56,111.58,0.58,9.54,9.86,0.97,1683723600
3,370.5,0.04,0.64,113.01,0.52,9.59,10,1.01,1683727200
3,370.5,0.02,0.7,111.58,0.48,9.63,10.15,1.04,1683730800
3,370.5,0,0.76,104.43,0.4,9.94,10.51,0.96,1683734400
2,370.5,0,0.81,92.98,0.29,10.3,10.88,0.82,1683738000
2,367.16,0,0.79,84.4,0.21,10.52,11.14,0.66,1683741600
2,350.48,0,0.7,66.52,0.12,10.48,11.15,0.36,1683745200
2,340.46,0,0.64,52.93,0.07,10.41,11.26,0.22,1683748800
2,340.46,0,0.63,46.49,0.05,10.7,11.81,0.2,1683752400
2,340.46,0,0.62,41.13,0.04,10.29,11.41,0.2,1683756000
2,340.46,0,0.58,35.76,0.03,10.15,11.12,0.19,1683759600
2,340.46,0,0.56,32.19,0.03,10.11,10.65,0.19,1683763200
2,340.46,0,0.54,30.76,0.03,10.45,10.85,0.19,1683766800
2,330.45,0,0.55,27.18,0.05,10.98,11.59,0.18,1683770400
2,327.11,0.01,0.65,25.39,0.08,11.87,12.47,0.19,1683774000
2,360.49,0.02,0.61,60.8,0.26,11.61,11.76,0.28,1683777600
1,337.12,0.04,0.43,53.64,0.14,8.98,9.03,0.11,1683781200
1,333.79,0.05,0.32,52.93,0.16,7.96,8,0.07,1683784800
2,353.81,0.04,0.32,68.66,0.19,8.52,8.56,0.05,1683788400
2,363.83,0.04,0.31,76.53,0.16,8.51,8.56,0.06,1683792000
2,360.49,0.04,0.29,85.83,0.14,7.79,7.9,0.06,1683795600
2,343.8,0.02,0.29,92.98,0.13,6.5,6.74,0.06,1683799200
2,327.11,0.01,0.3,94.41,0.12,5.48,5.91,0.08,1683802800
2,323.77,0.01,0.33,94.41,0.11,4.96,5.55,0.11,1683806400
2,330.45,0.01,0.41,94.41,0.13,5.15,5.59,0.1,1683810000
2,340.46,0.01,0.47,91.55,0.16,5.5,5.72,0.08,1683813600
2,340.46,0,0.48,90.12,0.17,5.63,5.75,0.06,1683817200
2,340.46,0,0.49,88.69,0.17,5.55,5.64,0.04,1683820800
2,337.12,0,0.5,86.55,0.17,5.48,5.54,0.03,1683824400
2,337.12,0,0.5,82.97,0.17,5.45,5.5,0.03,1683828000
2,337.12,0,0.51,79.39,0.16,5.56,5.59,0.03,1683831600
2,337.12,0,0.5,76.53,0.15,5.45,5.47,0.03,1683835200
2,327.11,0,0.47,68.66,0.16,4.98,5,0.03,1683838800
1,290.39,0,0.37,57.22,0.15,4.76,4.77,0.03,1683842400
1,223.64,0,0.3,53.64,0.12,2.59,2.6,0.06,1683846000
1,203.61,0,0.33,58.65,0.17,1.29,1.3,0.07,1683849600
2,208.62,0,0.41,61.51,0.36,1.14,1.18,0.07,1683853200
2,210.29,0,0.47,60.08,0.45,1.22,1.27,0.07,1683856800
1,210.29,0.03,0.44,57.94,0.42,1.27,1.32,0.08,1683860400
1,210.29,0.07,0.42,55.79,0.49,1.41,1.46,0.08,1683864000
1,208.62,0.09,0.44,53.64,0.59,1.62,1.69,0.07,1683867600
1,208.62,0.08,0.36,52.93,0.48,1.74,1.81,0.07,1683871200
2,208.62,0.03,0.2,63.66,0.27,1.19,1.22,0.04,1683874800
2,210.29,0.03,0.16,70.81,0.23,1.07,1.09,0.03,1683878400
2,213.62,0.02,0.14,72.96,0.24,1.17,1.19,0.03,1683882000
2,216.96,0.02,0.15,73.67,0.29,1.28,1.29,0.03,1683885600
2,216.96,0.02,0.16,75.1,0.4,1.36,1.37,0.03,1683889200
2,240.33,0.02,0.17,71.53,0.41,1.59,1.59,0.02,1683892800
2,297.07,0.02,0.24,81.54,0.21,1.99,2,0.03,1683896400
2,267.03,0.03,0.33,95.84,0.43,2.44,2.44,0.04,1683900000
2,253.68,0.02,0.35,92.98,0.68,3.6,3.61,0.04,1683903600
2,247,0,0.37,92.98,0.7,3.93,3.94,0.04,1683907200
2,243.66,0,0.41,92.98,0.66,3.8,3.81,0.05,1683910800
2,243.66,0,0.45,95.84,0.98,3.82,3.83,0.03,1683914400
2,247,0,0.53,98.71,1.31,3.94,3.94,0.02,1683918000
2,250.34,0,0.63,97.27,1.36,3.94,3.94,0.02,1683921600
2,250.34,0,0.56,94.41,1.01,3.24,3.24,0.05,1683925200
2,247,0,0.45,89.41,0.48,2.17,2.18,0.09,1683928800
2,236.99,0,0.39,82.97,0.24,1.72,1.74,0.11,1683932400
2,230.31,0,0.37,78.68,0.25,2.32,2.35,0.13,1683936000
2,226.97,0,0.58,75.82,0.53,2.74,2.8,0.13,1683939600
2,226.97,0,0.88,73.67,0.73,2.59,2.68,0.16,1683943200
2,226.97,0.05,0.95,70.81,0.69,2.48,2.59,0.19,1683946800
2,223.64,0.1,0.73,69.38,0.56,2.45,2.57,0.23,1683950400
2,216.96,0.1,0.49,68.66,0.44,2.34,2.46,0.26,1683954000
2,210.29,0.08,0.33,69.38,0.4,2.17,2.27,0.27,1683957600
2,203.61,0.05,0.22,72.96,0.44,1.71,1.8,0.25,1683961200
2,200.27,0.04,0.17,73.67,0.42,1.5,1.58,0.25,1683964800
2,196.93,0.03,0.15,73.67,0.39,1.33,1.41,0.24,1683968400
2,191.93,0.03,0.14,82.25,0.34,0.99,1.05,0.18,1683972000
2,190.26,0.03,0.14,87.98,0.27,0.77,0.82,0.13,1683975600
2,190.26,0.03,0.15,90.84,0.22,0.65,0.69,0.12,1683979200
2,188.59,0.03,0.17,92.98,0.17,0.57,0.61,0.12,1683982800
2,188.59,0.02,0.2,91.55,0.14,0.52,0.56,0.13,1683986400
2,188.59,0.01,0.21,86.55,0.11,0.53,0.56,0.14,1683990000
2,188.59,0,0.21,73.67,0.1,0.64,0.67,0.18,1683993600
1,186.92,0,0.21,57.22,0.1,0.81,0.84,0.23,1683997200
1,181.91,0,0.21,44.7,0.08,0.97,1.01,0.26,1684000800
1,178.58,0,0.2,35.41,0.07,1.09,1.13,0.25,1684004400
1,173.57,0,0.18,29.33,0.05,1.17,1.22,0.21,1684008000
1,168.56,0,0.17,26.46,0.05,1.26,1.31,0.16,1684011600
1,166.89,0,0.15,26.11,0.05,1.34,1.39,0.14,1684015200
1,163.56,0,0.14,23.25,0.04,1.36,1.41,0.15,1684018800
1,160.22,0,0.14,20.74,0.03,1.34,1.39,0.17,1684022400
1,158.55,0,0.14,20.03,0.03,1.32,1.37,0.19,1684026000
1,160.22,0,0.14,22.17,0.04,1.31,1.35,0.2,1684029600
1,163.56,0.01,0.12,27.89,0.05,1.3,1.35,0.2,1684033200
1,170.23,0.02,0.11,38.98,0.07,1.22,1.26,0.2,1684036800
1,173.57,0.03,0.11,44.35,0.08,1.07,1.1,0.22,1684040400
1,173.57,0.02,0.1,48.64,0.1,0.96,1,0.24,1684044000
2,186.92,0.03,0.18,83.68,0.48,1.28,1.31,0.13,1684047600
2,191.93,0.03,0.22,95.84,0.82,1.78,1.82,0.09,1684051200
3,195.26,0.03,0.22,101.57,1,2.18,2.22,0.08,1684054800
3,196.93,0.02,0.2,105.86,0.98,2.31,2.35,0.05,1684058400
3,196.93,0.03,0.21,107.29,0.95,2.39,2.43,0.04,1684062000
3,196.93,0.03,0.22,107.29,0.95,2.46,2.51,0.02,1684065600
3,196.93,0.03,0.27,105.86,0.87,2.63,2.68,0.05,1684069200
2,198.6,0.02,0.27,98.71,0.74,2.97,3.02,0.1,1684072800
2,196.93,0.01,0.24,89.41,0.6,3.24,3.28,0.12,1684076400
2,198.6,0,0.25,88.69,0.54,3.41,3.45,0.11,1684080000
2,200.27,0,0.29,90.84,0.51,3.55,3.6,0.09,1684083600
2,201.94,0,0.31,91.55,0.45,3.69,3.74,0.08,1684087200
2,201.94,0,0.32,85.12,0.27,3.65,3.69,0.1,1684090800
2,201.94,0,0.32,74.39,0.13,3.55,3.59,0.13,1684094400
2,198.6,0,0.33,62.94,0.09,3.41,3.42,0.19,1684098000
1,193.6,0,0.33,52.21,0.08,3.09,3.1,0.25,1684101600
1,188.59,0,0.35,43.99,0.07,2.73,2.75,0.29,1684105200
1,181.91,0,0.35,37.19,0.08,2.56,2.57,0.36,1684108800
1,176.91,0,0.28,39.7,0.12,2.67,2.69,0.35,1684112400
1,170.23,0,0.24,35.76,0.11,2.54,2.57,0.28,1684116000
1,168.56,0.01,0.19,35.41,0.12,2.38,2.41,0.24,1684119600
1,166.89,0.01,0.17,36.12,0.13,2.33,2.36,0.23,1684123200
1,161.89,0.01,0.19,31.47,0.12,2.15,2.19,0.22,1684126800
1,160.22,0.01,0.18,27.18,0.11,1.92,1.96,0.23,1684130400
2,200.27,0.01,0.15,70.81,0.16,2.21,2.27,0.12,1684134000
2,226.97,0.02,0.21,90.84,0.23,2.59,2.65,0.08,1684137600
3,243.66,0.02,0.26,100.14,0.26,2.76,2.81,0.07,1684141200
3,250.34,0.03,0.28,103,0.29,2.61,2.64,0.06,1684144800
3,247,0.03,0.29,101.57,0.3,2.39,2.41,0.05,1684148400
3,243.66,0.03,0.28,101.57,0.31,2.13,2.15,0.06,1684152000
3,240.33,0.03,0.3,100.14,0.3,2,2.01,0.07,1684155600
2,243.66,0.02,0.32,98.71,0.28,1.92,1.94,0.1,1684159200
2,247,0.01,0.32,98.71,0.26,1.86,1.87,0.11,1684162800
2,257.02,0,0.34,98.71,0.23,1.89,1.91,0.11,1684166400
2,263.69,0,0.35,97.27,0.2,1.95,1.97,0.1,1684170000
2,267.03,0,0.36,91.55,0.16,1.99,2.01,0.08,1684173600
2,257.02,0,0.35,82.97,0.12,2.06,2.08,0.07,1684177200
2,243.66,0,0.32,72.96,0.1,2.13,2.14,0.07,1684180800
2,240.33,0,0.33,66.52,0.08,2.27,2.29,0.07,1684184400
1,247,0,0.33,58.65,0.06,2.5,2.53,0.06,1684188000
1,257.02,0,0.39,47.92,0.12,2.7,2.73,0.04,1684191600
1,263.69,0,0.56,42.56,0.23,2.75,2.8,0.04,1684195200
1,270.37,0,0.64,42.2,0.16,2.71,2.76,0.05,1684198800
1,267.03,0,0.53,42.2,0.09,2.52,2.57,0.09,1684202400
1,257.02,0.03,0.35,42.92,0.08,2.56,2.61,0.13,1684206000
1,247,0.05,0.27,46.49,0.12,2.85,2.9,0.14,1684209600
1,236.99,0.06,0.25,52.93,0.21,3.08,3.14,0.11,1684213200
1,233.65,0.06,0.25,59.37,0.35,3.14,3.21,0.05,1684216800
2,243.66,0.05,0.27,90.12,0.57,2.88,2.93,0,1684220400
2,247,0.04,0.27,97.27,0.57,2.28,2.3,0,1684224000
2,250.34,0.04,0.28,97.27,0.57,2.19,2.21,0,1684227600
2,243.66,0.03,0.27,98.71,0.46,2.02,2.06,0,1684231200
3,230.31,0.03,0.27,100.14,0.4,1.72,1.74,0,1684234800
3,223.64,0.02,0.29,100.14,0.5,1.72,1.75,0.01,1684238400
3,220.3,0.01,0.37,100.14,0.58,1.91,1.94,0.03,1684242000
2,220.3,0.01,0.43,98.71,0.51,2.12,2.15,0.09,1684245600
2,216.96,0,0.43,95.84,0.41,2.1,2.14,0.14,1684249200
2,213.62,0,0.42,92.98,0.33,2.07,2.12,0.16,1684252800
2,211.95,0,0.4,87.98,0.3,2.11,2.15,0.17,1684256400
2,206.95,0,0.38,82.97,0.31,2.23,2.27,0.15,1684260000
2,201.94,0,0.35,77.96,0.36,2.43,2.46,0.14,1684263600
2,198.6,0,0.32,75.1,0.37,2.63,2.66,0.13,1684267200
2,198.6,0,0.41,73.67,0.49,2.82,2.86,0.14,1684270800
2,201.94,0,0.8,70.81,1.1,3.08,3.16,0.14,1684274400
2,205.28,0,1.36,66.52,1.94,3.29,3.39,0.16,1684278000
2,210.29,0,1.52,62.94,2.21,2.88,2.99,0.15,1684281600
2,236.99,0,1.25,70.81,2.59,2.78,2.88,0.04,1684285200
2,270.37,0,1.11,79.39,2.98,3.59,3.68,0,1684288800
2,270.37,0.01,1.07,77.96,2.38,4.01,4.09,0.02,1684292400
2,250.34,0.04,1.16,71.53,2.12,3.32,3.4,0.07,1684296000
2,233.65,0.09,1.26,68.66,2.29,2.6,2.68,0.08,1684299600
2,223.64,0.13,1.16,72.24,2.41,2.54,2.63,0.08,1684303200
2,216.96,0.08,0.91,82.97,2.15,3.39,3.47,0.04,1684306800
2,213.62,0.06,0.63,92.98,1.73,4.26,4.35,0.03,1684310400
3,210.29,0.06,0.43,100.14,0.97,3.92,3.99,0.05,1684314000
3,208.62,0.04,0.35,103,0.48,3.05,3.1,0.11,1684317600
3,208.62,0.03,0.34,104.43,0.34,2.47,2.51,0.14,1684321200
3,208.62,0.02,0.36,103,0.29,2.05,2.09,0.15,1684324800
3,206.95,0.01,0.43,103,0.42,2.11,2.19,0.15,1684328400
3,206.95,0.01,0.52,101.57,0.69,2.35,2.46,0.14,1684332000
2,203.61,0.01,0.52,97.27,0.7,2.64,2.75,0.15,1684335600
2,200.27,0,0.48,88.69,0.65,2.87,2.97,0.19,1684339200
2,201.94,0,0.47,84.4,0.91,3.24,3.31,0.18,1684342800
2,206.95,0,0.49,83.68,1.04,3.44,3.48,0.15,1684346400
2,210.29,0,0.5,82.97,1.07,3.48,3.5,0.12,1684350000
